building_id,site,country,usage,sqm,has_chilledwater,coverage,median_kw,p99_over_median,corr_temp,pass_chw,pass_cov,pass_load,pass_corr,passes_rule,heating_dominated
Hog_office_Leon,Hog,USA,Office,1938.3,False,0.9999238269347959,6.3,2.4444444444444446,0.060973249323202715,True,True,False,True,False,False
Hog_lodging_Shonda,Hog,USA,Lodging/residential,21437.1,True,0.9999238269347959,103.0,1.5217475728155319,-0.03450705220103274,False,True,True,False,False,False
Hog_office_Patrick,Hog,USA,Office,964.8,False,0.999466788543571,9.536,2.6315016778523486,0.3523097915793531,True,True,False,True,False,False
Hog_office_Rolando,Hog,USA,Office,18033.5,True,0.9999238269347959,131.0,4.068702290076335,-0.2528287272373913,False,True,True,False,False,False
Hog_office_Nancie,Hog,USA,Office,8348.1,True,1.0,46.340500000000006,3.0182889696917377,0.04857324286784925,False,True,True,True,False,False
Hog_office_Migdalia,Hog,USA,Office,6754.9,False,0.9999238269347959,29.891,2.270539627312569,0.23535748645871427,True,True,False,True,False,False
Hog_lodging_Celeste,Hog,USA,Lodging/residential,10874.7,False,0.9999238269347959,92.766,1.604634456589698,-0.1365166360674313,True,True,True,False,False,True
Hog_assembly_Edward,Hog,USA,Entertainment/public assembly,1807.3,True,0.1413010359536868,4.98,2.561445783132531,0.04733593058912815,False,False,False,True,False,False
Hog_education_Darryl,Hog,USA,Education,994.3,False,0.170551492992078,5.97,2.255644891122278,0.545697063377439,True,False,False,True,False,False
Hog_assembly_Annemarie,Hog,USA,Entertainment/public assembly,7472.9,True,0.0,,,,False,False,False,False,False,False
Hog_education_Jared,Hog,USA,Education,1317.8,True,0.9897928092626447,10.085,3.4790699058006935,-0.08066779623338517,False,True,False,False,False,False
Hog_assembly_Arlie,Hog,USA,Entertainment/public assembly,11058.2,True,0.0,,,,False,False,False,False,False,False
Hog_education_Leandro,Hog,USA,Education,19241.6,True,0.9964960390006093,445.692,1.468723288728539,0.43889426919237273,False,True,True,True,False,False
Hog_industrial_Mariah,Hog,USA,Manufacturing/industrial,1065.6,False,1.0,17.62,1.8458677639046535,-0.013587034714862967,True,True,False,False,False,False
Hog_office_Mack,Hog,USA,Office,5332.1,False,0.9902498476538696,82.31650000000002,1.8346409286109102,0.49632911072829733,True,True,True,True,True,False
Hog_education_Roberto,Hog,USA,Education,9365.8,True,0.9998476538695917,166.5925,2.1707144679382324,-0.05482180376684022,False,True,True,False,False,False
Hog_office_Eloise,Hog,USA,Office,11419.8,True,0.9999238269347959,324.158,1.2539534424570733,0.15352820324577157,False,True,True,True,False,False
Hog_office_Bill,Hog,USA,Office,13375.5,False,1.0,293.52250000000004,1.7057135313306468,0.6900175342855064,True,True,True,True,True,False
Hog_office_Valda,Hog,USA,Office,5255.4,False,1.0,22.5995,3.355503882829264,0.2857141670623299,True,True,False,True,False,False
Hog_education_Janell,Hog,USA,Education,26718.3,True,0.9987812309567337,2879.3,2.658712186989892,0.5982690444222514,False,True,False,True,False,False
Hog_office_Sonny,Hog,USA,Office,5837.7,False,0.9941346739792809,227.908,1.9043561437071101,0.6546913444004062,True,True,True,True,True,False
Hog_office_Garrett,Hog,USA,Office,28339.8,True,1.0,306.49699999999996,3.1477609242504823,0.3973556717387968,False,True,True,True,False,False
Hog_lodging_Ora,Hog,USA,Lodging/residential,21678.1,True,1.0,204.0,1.6029411764705883,-0.09043627742259566,False,True,True,False,False,False
Hog_office_Elnora,Hog,USA,Office,9770.3,True,0.9999238269347959,666.7330000000002,1.3390430952120258,0.7055503642094874,False,True,True,True,False,False
Hog_office_Cordelia,Hog,USA,Office,4420.1,True,0.9999238269347959,19.418,3.5635781233906685,0.337228982316897,False,True,False,True,False,False
Hog_office_Gustavo,Hog,USA,Office,6582.4,True,1.0,569.8169999999999,1.8415691178044882,-0.17792561808661833,False,True,True,False,False,False
Hog_education_Hallie,Hog,USA,Education,2996.7,True,0.9999238269347959,63.284,1.3144769610012008,-0.11334015394984341,False,True,True,False,False,False
Hog_parking_Jeana,Hog,USA,Parking,7782.7,False,0.9895642900670323,29.54300000000001,2.1782317300206473,-0.6804679661816122,True,True,False,False,False,False
Hog_office_Josefina,Hog,USA,Office,14636.4,True,0.9999238269347959,176.916,1.4939745415903594,0.07765477211216712,False,True,True,True,False,False
Hog_office_Marlena,Hog,USA,Office,12239.5,True,0.9909354052407069,34.361,6.0894374436134004,0.06799744996980865,False,True,False,True,False,False
Hog_education_Robert,Hog,USA,Education,30925.9,False,0.9998476538695917,504.59900000000005,2.156582751848497,0.4887399122887918,True,True,True,True,True,False
Hog_lodging_Mauricio,Hog,USA,Lodging/residential,16251.0,False,0.9998476538695917,201.0,1.8208955223880596,0.7872743981248197,True,True,True,True,True,False
Hog_office_Almeda,Hog,USA,Office,6683.1,True,1.0,57.888999999999996,2.0648442709323014,-0.03550909897691754,False,True,True,False,False,False
Hog_office_Man,Hog,USA,Office,8099.9,False,0.9999238269347959,61.104,1.4251528541503011,0.28579193354900573,True,True,True,True,True,False
Hog_other_Tobias,Hog,USA,Other,2220.7,False,1.0,37.328,1.8819583154736386,-0.47451673514879367,True,True,False,False,False,False
Hog_public_Octavia,Hog,USA,Public services,18554.8,True,1.0,194.446,1.6133531160322143,-0.17376799710793434,False,True,True,False,False,False
Hog_food_Morgan,Hog,USA,Food sales and service,3085.8,False,1.0,50.926,2.408407689588815,-0.22638109319764071,True,True,True,False,False,True
Hog_office_Randi,Hog,USA,Office,8556.3,False,0.9997714808043876,69.0,3.8399188405797107,0.334045444595782,True,True,True,True,True,False
Hog_education_Sonia,Hog,USA,Education,17103.3,True,0.9991620962827544,600.6080000000002,1.3901878762853639,0.25471572331465714,False,True,True,True,False,False
Hog_parking_Shannon,Hog,USA,Parking,63138.2,False,1.0,106.1155,1.8853798926641252,-0.7185925295967331,True,True,True,False,False,True
Hog_office_Charla,Hog,USA,Office,9493.9,True,0.9999238269347959,175.5,1.3306630199430198,-0.05504779304449153,False,True,True,False,False,False
Hog_office_Buford,Hog,USA,Office,2521.9,False,0.9956581352833638,1.246,2.4365971107544087,0.32164452411175654,True,True,False,True,False,False
Hog_office_Mari,Hog,USA,Office,6302.4,False,0.9999238269347959,40.334,4.133523578122673,0.5177841443017209,True,True,True,True,True,False
Hog_office_Alisha,Hog,USA,Office,3103.1,False,0.6189061547836685,11.6,1.653448275862069,0.7295597644228282,True,False,False,True,False,False
Hog_other_Lynette,Hog,USA,Other,6021.0,False,0.9987812309567337,3.4,1.2352941176470589,-0.392221016234359,True,True,False,False,False,False
Hog_services_Joe,Hog,USA,Services,3904.5,False,0.9987812309567337,23.137999999999998,3.1431497968709463,0.3757055157625247,True,True,False,True,False,False
Hog_office_Lizzie,Hog,USA,Office,10351.6,False,1.0,95.76,1.60356746031746,0.16792389210869016,True,True,True,True,True,False
Hog_services_Kerrie,Hog,USA,Services,2501.5,False,1.0,18.18,1.8442040704070402,0.0736513072462678,True,True,False,True,False,False
Hog_office_Corie,Hog,USA,Office,11102.7,True,0.9998476538695917,84.0,2.0,0.03266650809062212,False,True,True,True,False,False
Hog_services_Marshall,Hog,USA,Services,6506.9,False,0.9983241925655089,74.9745,1.8679117566639325,0.6839879704943518,True,True,True,True,True,False
Hog_education_Wayne,Hog,USA,Education,7964.8,True,0.9993906154783668,156.24304999999998,1.7047975573953529,0.35269247675757076,False,True,True,True,False,False
Hog_office_Shon,Hog,USA,Office,7837.8,True,1.0,71.4615,2.062443553521826,-0.004491709803637418,False,True,True,False,False,False
Hog_office_Sherrie,Hog,USA,Office,8639.4,False,1.0,32.58,3.4934874155923876,0.3220317437172499,True,True,False,True,False,False
Hog_lodging_Hal,Hog,USA,Lodging/residential,14241.9,False,1.0,139.0505,1.9919107086993575,0.3788680332145608,True,True,True,True,True,False
Hog_parking_Marcus,Hog,USA,Parking,25222.4,False,0.9971054235222425,79.418,2.242522979677152,-0.8375383471511437,True,True,True,False,False,True
Hog_education_George,Hog,USA,Education,6719.9,True,0.9969530773918343,206.331,1.3784618889066598,0.5673072245276758,False,True,True,True,False,False
Hog_office_Sydney,Hog,USA,Office,8094.7,True,1.0,122.82650000000001,1.431808526661592,0.1216325171421705,False,True,True,True,False,False
Hog_office_Clemencia,Hog,USA,Office,5453.7,False,0.98088056063376,74.679,1.5060448050991577,-0.15026998133501238,True,True,True,False,False,True
Hog_office_Napoleon,Hog,USA,Office,12365.4,True,1.0,122.27950000000001,1.6340228738259475,0.0982705504368587,False,True,True,True,False,False
Hog_education_Casandra,Hog,USA,Education,26033.7,True,1.0,892.3879999999999,2.382161234799213,0.7194631534160523,False,True,False,True,False,False
Hog_office_Carri,Hog,USA,Office,2365.6,False,0.9952772699573431,29.436500000000002,2.754656633770999,0.520521269307302,True,True,False,True,False,False
Hog_office_Bryan,Hog,USA,Office,9655.0,True,0.3242687385740402,75.03,2.160437158469945,0.10839915425372054,False,False,True,True,False,False
Hog_office_Leanne,Hog,USA,Office,7646.1,True,0.9999238269347959,121.117,1.5204960492746682,0.05905591565074152,False,True,True,True,False,False
Hog_office_Lanell,Hog,USA,Office,14209.1,True,1.0,133.64350000000002,2.7449435999506138,0.21285715806291752,False,True,True,True,False,False
Hog_education_Bruno,Hog,USA,Education,13972.0,True,0.9998476538695917,251.329,1.388063056790104,0.1537530415733364,False,True,True,True,False,False
Hog_office_Myles,Hog,USA,Office,7412.0,True,1.0,40.7135,2.738711238287054,0.0726881794127068,False,True,True,True,False,False
Hog_office_Simon,Hog,USA,Office,2550.4,True,0.9998476538695917,14.0,3.142857142857143,0.183118928558254,False,True,False,True,False,False
Hog_education_Rachael,Hog,USA,Education,3715.0,False,1.0,68.8605,2.0765261652180853,0.7247937416369863,True,True,True,True,True,False
Hog_office_Joey,Hog,USA,Office,31275.8,True,0.9998476538695917,973.903,3.191714164552322,0.3702230056634436,False,True,False,True,False,False
Hog_education_Odell,Hog,USA,Education,14537.7,True,0.9980195003046922,510.31500000000005,1.4111674553951976,0.4895853197193211,False,True,True,True,False,False
Hog_parking_Antoinette,Hog,USA,Parking,1949.7,False,0.9999238269347959,19.0,1.736842105263158,-0.27262082822068723,True,True,False,False,False,False
Hog_office_Elke,Hog,USA,Office,9635.7,True,0.9998476538695917,49.0,2.6530612244897958,0.08563200850525926,False,True,True,True,False,False
Hog_office_Bessie,Hog,USA,Office,8975.5,True,1.0,65.0,2.3230769230769233,0.2467295661168742,False,True,True,True,False,False
Hog_office_Sarah,Hog,USA,Office,14150.2,True,0.9998476538695917,446.1065,1.1983965712223428,-0.07213297743854183,False,True,True,False,False,False
Hog_public_Gerard,Hog,USA,Public services,7725.3,True,1.0,56.688500000000005,1.68714042530672,0.023802782563333416,False,True,True,True,False,False
Hog_assembly_Colette,Hog,USA,Entertainment/public assembly,21783.5,False,1.0,312.7815,2.8106202253010486,0.5488876971570211,True,True,True,True,True,False
Hog_office_Byron,Hog,USA,Office,80038.2,True,0.9907830591102986,877.17,1.5351716314967454,0.09396053396475751,False,True,False,True,False,False
Hog_office_Shawnna,Hog,USA,Office,27312.6,False,1.0,391.803,2.0300713113477946,0.42960290528908995,True,True,True,True,True,False
Hog_office_Shawna,Hog,USA,Office,18213.0,True,1.0,159.0525,1.7194015183665767,0.13271579251275123,False,True,True,True,False,False
Hog_office_Terry,Hog,USA,Office,24854.9,True,0.9992382693479586,430.6135,5.028355358111161,0.7824411505755304,False,True,True,True,False,False
Hog_office_Catharine,Hog,USA,Office,11042.3,True,0.9773004265691652,389.4125,2.5050951112252426,0.3149798249491604,False,True,True,True,False,False
Hog_science_Max,Hog,USA,Technology/science,8310.7,False,0.9640463132236441,143.0,1.3006993006993006,-0.1176395584632504,True,False,True,False,False,False
Hog_lodging_Shanti,Hog,USA,Lodging/residential,24355.1,True,1.0,264.94,1.7430260058881255,-0.20487918392045795,False,True,True,False,False,False
Hog_education_Caridad,Hog,USA,Education,24153.8,True,0.9944393662400975,1167.072,3.438580241835979,0.555063605198423,False,True,False,True,False,False
Hog_education_Haywood,Hog,USA,Education,3447.4,True,0.9904021937842779,137.94849999999997,1.1391772291833548,0.12015992851705018,False,True,True,True,False,False
Hog_public_Crystal,Hog,USA,Public services,27388.9,True,1.0,287.8695,1.9763201381181397,0.5570049790212134,False,True,True,True,False,False
Hog_office_Cornell,Hog,USA,Office,62385.0,True,0.9888025594149908,1307.005,2.2399622036641045,0.5993691311994566,False,True,False,True,False,False
Hog_office_Marlene,Hog,USA,Office,7451.3,True,0.9895642900670323,35.085,3.6857374946558363,0.3298176768289603,False,True,False,True,False,False
Hog_office_Mary,Hog,USA,Office,4931.0,True,1.0,29.1705,2.1910409489038583,0.0004117728801033583,False,True,False,True,False,False
Hog_office_Guadalupe,Hog,USA,Office,6778.0,True,0.9999238269347959,42.0,2.5714285714285716,-0.1293459242879571,False,True,True,False,False,False
Hog_parking_Bernardo,Hog,USA,Parking,7796.3,True,0.9998476538695917,59.0,1.8983050847457628,0.05735836829229178,False,True,True,True,False,False
Hog_office_Betsy,Hog,USA,Office,23175.3,True,1.0,434.513,5.024220541157568,0.7428609219631502,False,True,True,True,False,False
Hog_office_Alexis,Hog,USA,Office,2693.4,False,0.9998476538695917,16.188,3.690665925376823,0.16275548861327227,True,True,False,True,False,False
Hog_office_Mike,Hog,USA,Office,5924.5,False,1.0,57.7235,1.9832839311545554,0.2872388128211496,True,True,True,True,True,False
Hog_office_Catalina,Hog,USA,Office,4900.4,True,0.9897928092626447,39.524,4.877262675842526,-0.18018822587817002,False,True,False,False,False,False
Hog_office_Nia,Hog,USA,Office,53614.4,True,0.9804996953077392,1437.7089999999998,3.0481295658579026,0.6609463807560445,False,True,False,True,False,False
Hog_education_Cathleen,Hog,USA,Education,14440.7,True,0.6057282145033516,518.0,1.306949806949807,0.22469132491516713,False,False,True,True,False,False
Hog_office_Marilyn,Hog,USA,Office,5525.5,False,0.9895642900670323,37.529,1.8613205787524316,0.3895148789369043,True,True,False,True,False,False
Hog_lodging_Edgar,Hog,USA,Lodging/residential,16494.9,False,1.0,137.0,1.6642335766423357,-0.26736719350151184,True,True,True,False,False,True
Hog_industrial_Joanne,Hog,USA,Manufacturing/industrial,5281.6,False,1.0,147.1615,1.9819003611678327,-0.0007608961701812331,True,True,True,False,False,True
Hog_industrial_Jay,Hog,USA,Manufacturing/industrial,5931.6,False,0.9997714808043876,221.548,1.6396948742484698,-0.14327707152239355,True,True,True,False,False,True
Hog_industrial_Jeremy,Hog,USA,Manufacturing/industrial,1216.2,False,1.0,39.748000000000005,2.36346583475898,-0.20613335833302052,True,True,False,False,False,False
Hog_other_Noma,Hog,USA,Other,2568.6,False,1.0,26.570000000000007,1.3674719608581103,0.055493686057367805,True,True,False,True,False,False
Hog_industrial_Quentin,Hog,USA,Manufacturing/industrial,7559.7,False,1.0,81.0495,3.441034182814206,0.3961833608474995,True,True,True,True,True,False
Hog_education_Beth,Hog,USA,Education,13254.7,True,0.999466788543571,99.691,1.9146442507347698,0.03848653844235823,False,True,True,True,False,False
Hog_office_Emmanuel,Hog,USA,Office,1899.3,True,0.9907068860450945,26.386000000000003,1.6578810732964449,-0.043469938206039345,False,True,False,False,False,False
Hog_education_Jordan,Hog,USA,Education,12362.8,False,1.0,111.426,1.590536499560246,0.3033061638394015,True,True,True,True,True,False
Hog_assembly_Maribel,Hog,USA,Entertainment/public assembly,13306.3,True,0.9997714808043876,865.0,1.6887398843930639,0.41442327396392914,False,True,False,True,False,False
Hog_education_Josh,Hog,USA,Education,5630.5,False,0.8179463741620963,145.14249999999998,2.1509475859930745,-0.24832133427528733,True,False,True,False,False,False
Hog_warehouse_Louise,Hog,USA,Warehouse/storage,6185.9,False,0.9999238269347959,8.0,4.125,-0.04545411928368759,True,True,False,False,False,False
Hog_assembly_Dona,Hog,USA,Entertainment/public assembly,15501.4,False,1.0,290.0955,1.7005707086114727,0.1550734104628303,True,True,True,True,True,False
Hog_lodging_Nikki,Hog,USA,Lodging/residential,6929.1,False,1.0,52.63700000000001,2.0203159374584407,0.4371594938461574,True,True,True,True,True,False
Hog_office_Corey,Hog,USA,Office,12033.9,True,0.9919256550883607,119.79050000000001,1.6164633255558662,-0.12355352196385803,False,True,True,False,False,False
Hog_lodging_Francisco,Hog,USA,Lodging/residential,14592.3,False,1.0,150.988,1.858194492277532,-0.062122307603151565,True,True,True,False,False,True
Hog_office_Merilyn,Hog,USA,Office,3446.3,False,1.0,26.5035,1.8003376912483253,0.7514056571316994,True,True,False,True,False,False
Hog_office_Roger,Hog,USA,Office,9124.2,True,0.9977148080438757,276.88599999999997,1.2542372312070675,0.03707464479375644,False,True,True,True,False,False
Hog_office_Elsy,Hog,USA,Office,3698.2,False,0.9995429616087751,25.219,1.971923946231016,0.07466484390281436,True,True,False,True,False,False
Hog_assembly_Marilynn,Hog,USA,Entertainment/public assembly,756.4,False,0.0,,,,True,False,False,False,False,False
Hog_education_Luvenia,Hog,USA,Education,17851.5,True,0.9990097501523462,428.296,1.6506339540878274,0.24289067714941773,False,True,True,True,False,False
Hog_office_Cortney,Hog,USA,Office,9895.2,True,0.9920018281535649,46.262,3.707230556396178,0.06107380533400973,False,True,True,True,False,False
Hog_office_Sung,Hog,USA,Office,3328.6,False,0.9877361365021329,42.94,2.1294108057755015,0.38024171506782445,True,True,True,True,True,False
Hog_office_Lavon,Hog,USA,Office,1530.3,False,1.0,20.882500000000004,91.2654169759367,0.572616586678498,True,True,False,True,False,False
Hog_assembly_Jasmine,Hog,USA,Entertainment/public assembly,5314.1,True,1.0,88.97250000000001,1.4993777852707293,0.3634535230530421,False,True,True,True,False,False
Hog_services_Adrianna,Hog,USA,Services,4696.4,False,1.0,219.48250000000002,2.4930392628113864,-0.015508394301159092,True,True,True,False,False,True
Hog_education_Jewel,Hog,USA,Education,7912.0,True,1.0,61.7405,1.7245500117426968,0.1238081924582028,False,True,True,True,False,False
Hog_assembly_Una,Hog,USA,Entertainment/public assembly,8872.2,False,0.0,,,,True,False,False,False,False,False
Hog_warehouse_Rosanna,Hog,USA,Warehouse/storage,981.0,False,1.0,20.012,1.6907075754547265,-0.02919581814721162,True,True,False,False,False,False
Hog_office_Judith,Hog,USA,Office,18626.2,False,0.0,,,,True,False,False,False,False,False
Hog_assembly_Letha,Hog,USA,Entertainment/public assembly,50664.7,False,0.9804996953077392,613.1605,1.7193217925812248,-0.2849651934892449,True,True,True,False,False,True
Hog_education_Donnie,Hog,USA,Education,6837.4,True,1.0,56.3985,4.680700905165915,0.6450968088149108,False,True,True,True,False,False
Hog_office_Darline,Hog,USA,Office,1561.2,True,0.9891834247410116,179.63349999999997,1.249767721499609,0.17884604875855398,False,True,True,True,False,False
Hog_lodging_Brian,Hog,USA,Lodging/residential,12876.5,True,0.9999238269347959,98.0,1.7346938775510203,-0.270641958005327,False,True,True,False,False,False
Hog_parking_Jean,Hog,USA,Parking,16561.8,False,1.0,38.659,4.4780754804832,-0.9179535826117621,True,True,False,False,False,False
Hog_office_Thomas,Hog,USA,Office,2092.9,False,0.9955057891529555,42.0,4.238095238095238,-0.4954544228504029,True,True,True,False,False,True
Hog_office_Richelle,Hog,USA,Office,9285.3,True,0.9999238269347959,75.569,1.895175270282787,0.0401890443266408,False,True,True,True,False,False
Hog_health_Jenny,Hog,USA,Healthcare,6916.0,True,0.998933577087142,169.1655,1.508178145070951,0.009255871556643458,False,True,True,True,False,False
Hog_health_Hisako,Hog,USA,Healthcare,11295.6,True,0.999466788543571,199.572,1.3518158859960316,0.17965738459933833,False,True,True,True,False,False
Hog_health_Kesha,Hog,USA,Healthcare,10757.1,False,0.9992382693479586,235.591,1.3250965019886158,-0.045827577571125065,True,True,True,False,False,True
Hog_office_Elizbeth,Hog,USA,Office,8593.5,True,0.9986288848263254,129.42149999999998,1.4859829317385445,0.250466423862793,False,True,True,True,False,False
Hog_office_Denita,Hog,USA,Office,8824.7,True,1.0,46.7145,2.5792751715206195,0.11103285719725606,False,True,True,True,False,False
Hog_public_Brad,Hog,USA,Public services,22066.1,True,0.9993144424131627,1009.611,1.1844718807540726,-0.08562268259602758,False,True,False,False,False,False
Hog_parking_Joan,Hog,USA,Parking,49007.2,False,7.617306520414382e-05,0.75,1.0,,True,False,False,False,False,False
Hog_warehouse_Porsha,Hog,USA,Warehouse/storage,3666.3,False,0.9997714808043876,6.4670000000000005,4.248115045616205,-0.4154504695711154,True,True,False,False,False,False
Hog_office_Candi,Hog,USA,Office,18156.7,True,0.9976386349786716,303.518,1.5511998629405834,0.23267473780906467,False,True,True,True,False,False
Hog_parking_Cliff,Hog,USA,Parking,9320.8,False,0.9970292504570384,99.559,1.7563760182404373,0.4620820361120778,True,True,True,True,True,False
Hog_office_Miriam,Hog,USA,Office,1418.5,True,1.0,21.1145,1.8415960595799097,0.2881045957958805,False,True,False,True,False,False
Hog_education_Madge,Hog,USA,Education,6786.0,True,1.0,85.0835,1.6235565062556194,0.07740744966660909,False,True,True,True,False,False
Hog_assembly_Pedro,Hog,USA,Entertainment/public assembly,24942.6,True,0.9999238269347959,187.488,3.101266961085509,-0.27148721601735715,False,True,True,False,False,False
Hog_office_Vera,Hog,USA,Office,8483.5,True,0.9999238269347959,98.0,2.2653061224489797,-0.1381493480059767,False,True,True,False,False,False
Hog_public_Kevin,Hog,USA,Public services,35416.6,True,1.0,456.9095,3.4947165904845447,0.5795038987592257,False,True,True,True,False,False
Hog_office_Concetta,Hog,USA,Office,2699.9,False,0.4360146252285192,8.0,6.25,0.27730493748000984,True,False,False,True,False,False
Hog_lodging_Retha,Hog,USA,Lodging/residential,17389.0,False,0.9769195612431444,351.685,1.4876516200577223,-0.2385607354738933,True,True,True,False,False,True
Eagle_office_Lillian,Eagle,USA,Office,4844.1,True,0.9583333333333334,70.6716,2.149998868003558,0.09260407897442037,False,False,True,True,False,False
Eagle_office_Henriette,Eagle,USA,Office,2181.5,True,0.9939061547836685,24.0023,1.9998083516996286,0.012114557538177872,False,True,False,True,False,False
Eagle_office_Tia,Eagle,USA,Office,11403.5,True,0.9450030469226082,178.3282,1.570776242904936,-0.13406424372393752,False,False,True,False,False,False
Eagle_education_Eileen,Eagle,USA,Education,2600.8,True,0.9450030469226082,40.6718,1.5707763118426035,-0.13406448905281376,False,False,True,False,False,False
Eagle_education_April,Eagle,USA,Education,7144.5,True,0.7723187081048142,52.82,1.2321715259371449,0.2480151509380436,False,False,True,True,False,False
Eagle_office_Yadira,Eagle,USA,Office,15101.3,True,0.9880408287629494,132.1287,1.8126052099203274,0.08919260953043472,False,True,True,True,False,False
Eagle_office_Mable,Eagle,USA,Office,2568.4,True,0.991011578305911,16.16,1.643561571782178,0.09084059696677084,False,True,False,True,False,False
Eagle_office_Ryan,Eagle,USA,Office,2092.5,True,0.9838513101767216,24.0,2.0,0.15679727859498613,False,True,False,True,False,False
Eagle_education_Maragret,Eagle,USA,Education,1228.2,False,0.984613040828763,22.0,1.4090909090909092,0.3125287927532593,True,True,False,True,False,False
Eagle_education_Jewell,Eagle,USA,Education,16845.9,True,0.8868068251066423,240.0,1.2667003375,-0.02483142457960583,False,False,True,False,False,False
Eagle_education_Paul,Eagle,USA,Education,4008.1,True,0.8449116392443632,28.9638,1.933337476436103,-0.0169580820332896,False,False,False,False,False,False
Eagle_education_Sheena,Eagle,USA,Education,4277.0,True,0.8449116392443632,30.9067,1.9333348432540516,-0.016984552574422242,False,False,False,False,False,False
Eagle_public_Preston,Eagle,USA,Public services,25861.3,True,0.9941346739792809,341.0625,1.4300714678394721,0.08687061627403316,False,True,True,True,False,False
Eagle_office_Jackie,Eagle,USA,Office,5737.3,True,0.9868982327848873,70.0,1.6,0.251045462808887,False,True,True,True,False,False
Eagle_office_Elvis,Eagle,USA,Office,3972.1,True,0.9870505789152956,49.0,1.9591836734693877,-0.10853157984818514,False,True,True,False,False,False
Eagle_office_Patrice,Eagle,USA,Office,12050.2,True,0.9870505789152956,77.9,1.9017073170731709,0.03390911584985849,False,True,True,True,False,False
Eagle_office_Sheree,Eagle,USA,Office,2907.9,True,0.9891834247410116,48.0,1.625,0.1709824276836689,False,True,True,True,False,False
Eagle_public_Minnie,Eagle,USA,Public services,6807.7,True,0.9726538695917124,150.0,1.68,-0.2877955479539727,False,True,True,False,False,False
Eagle_health_Athena,Eagle,USA,Healthcare,18040.6,True,0.7587599024984766,341.0,1.9349340175953078,0.01201828209019442,False,False,True,True,False,False
Eagle_office_Isidro,Eagle,USA,Office,2217.7,True,0.9869744058500914,18.0,3.0,0.06887671173767689,False,True,False,True,False,False
Eagle_health_Jodi,Eagle,USA,Healthcare,22083.4,True,0.9928397318708104,159.07415,1.739264575671157,0.14299267192040524,False,True,True,True,False,False
Eagle_public_Ola,Eagle,USA,Public services,8874.7,True,0.9712827544180378,127.0,1.5520472440944884,0.17506061729000638,False,True,True,True,False,False
Eagle_health_Vincenza,Eagle,USA,Healthcare,3284.5,True,0.9929920780012188,55.3125,1.5962146892655362,0.13578633806252385,False,True,True,True,False,False
Eagle_office_Lane,Eagle,USA,Office,4675.5,True,0.9854509445460086,45.0,1.6222222222222222,0.12932144524939784,False,True,True,True,False,False
Eagle_food_Kay,Eagle,USA,Food sales and service,6491.7,True,0.9662553321145643,180.0125,1.839945559336157,0.0018555676203261678,False,False,True,True,False,False
Eagle_office_Freida,Eagle,USA,Office,7246.6,True,0.9869744058500914,66.0,1.606060606060606,0.03624982845388714,False,True,True,True,False,False
Eagle_office_Francis,Eagle,USA,Office,14807.3,True,0.9870505789152956,346.0,1.3034682080924855,-0.12866989012676347,False,True,True,False,False,False
Eagle_education_Shante,Eagle,USA,Education,21566.4,True,0.9443174893357709,616.4379,1.2006187030356175,0.11811816180732744,False,False,True,True,False,False
Eagle_education_Shanna,Eagle,USA,Education,9718.0,True,0.9875076173065204,277.0,1.740072202166065,-0.5796092742767855,False,True,True,False,False,False
Eagle_education_Luther,Eagle,USA,Education,10799.9,True,0.9941346739792809,463.99800000000016,1.150854098509045,0.009827884551715994,False,True,True,True,False,False
Eagle_education_Samantha,Eagle,USA,Education,12518.5,True,0.9990859232175503,270.3437,1.2869440086822812,0.26110501803065955,False,True,True,True,False,False
Eagle_education_Petra,Eagle,USA,Education,2320.6,True,0.9870505789152956,64.0,1.46875,0.042403555398047424,False,True,True,True,False,False
Eagle_office_Chantelle,Eagle,USA,Office,2202.0,True,0.9044028031687995,33.256,1.6972426028385854,-0.40942248743205095,False,False,False,False,False,False
Eagle_office_Dallas,Eagle,USA,Office,3522.6,False,0.990478366849482,46.625,2.289544235924933,0.670373454662084,True,True,True,True,True,False
Eagle_office_Bridgett,Eagle,USA,Office,5692.5,False,0.9942870201096892,186.8748,1.643837478354492,0.5210242189653683,True,True,True,True,True,False
Eagle_education_Brooke,Eagle,USA,Education,25384.3,True,0.9977909811090798,919.6875,1.1778322593272172,-0.22856184563142187,False,True,False,False,False,False
Eagle_education_Wesley,Eagle,USA,Education,6604.3,True,0.9870505789152956,129.0,1.558139534883721,-0.00012495602980560022,False,True,True,False,False,False
Eagle_office_Donovan,Eagle,USA,Office,8031.9,True,0.9944393662400975,61.03,2.460970014746845,-0.12466739197953139,False,True,True,False,False,False
Eagle_office_Flossie,Eagle,USA,Office,3989.4,False,0.990478366849482,153.0625,1.5475704369130256,0.4260613768377285,True,True,True,True,True,False
Eagle_office_Randolph,Eagle,USA,Office,6038.7,True,0.9940585009140768,112.49,1.6656156102764692,0.08682861306551691,False,True,True,True,False,False
Eagle_education_Norah,Eagle,USA,Education,9089.4,True,0.9923826934795856,488.0,1.165983606557377,0.22490121448623954,False,True,True,True,False,False
Eagle_education_Cassie,Eagle,USA,Education,3066.9,True,0.4254265691651432,82.0,1.475609756097561,-0.648843328977824,False,False,True,False,False,False
